stage,kind,query,reason,url_or_doi,date
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3390/buildings15020216,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.31732/2663-2209-2025-79-223-235,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3390/min15080855,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.1080/13467581.2025.2513064,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3389/fbloc.2025.1650188,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3897/rio.9.e113906,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.5130/ajceb.v25i3/4.9756,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3390/educsci16040555,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.20944/preprints202308.1786.v2,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3389/fbuil.2025.1580639,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.55248/gengpi.6.0525.1822,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.20944/preprints202308.1786.v1,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.1002/cae.70005,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.64753/jcasc.v10i2.1623,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.54660/ijsser.2024.3.1.251-271,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3390/buildings14092754,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3390/jrfm17120572,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.5770/cgj.26.679,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.63680/ijsate032542.010,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3390/su17198820,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3389/feduc.2025.1487344,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.37725/mgmt.2023.8661,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.38140/as.v31i2.8196,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.61424/rjbe.v3i3.561,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.1055/a-2551-3705,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.1002/sd.70407,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.24294/jipd8966,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3390/en19061472,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.1007/s10664-026-10830-6,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.34190/ejel.24.1.4302,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3310/twkk5110,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.3367/ufne.2024.05.039794,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.62225/2583049x.2024.4.1.5344,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.1186/s12998-025-00576-1,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.36740/merkur202306109,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.54254/2755-2721/2025.19488,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.20944/preprints202601.1778.v1,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.26689/jwa.v9i4.11836,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.56472/25835238/irjems-v4i4p119,2026-08-16
04计划,paper,"""project milestone"" schedule baseline",title_abstract_not_on_topic,10.31449/inf.v49i23.11452,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1038/s41598-024-77601-5,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.5194/wes-9-141-2024,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1002/sdr.1764,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1080/09544828.2025.2489641,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/su16198594,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.plas.2024.100134,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/buildings15020280,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1038/s41598-025-23817-y,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.fusengdes.2024.114571,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/pr13010160,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.48550/arxiv.2311.04643,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.20944/preprints202401.0968.v1,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s11301-024-00418-z,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.2139/ssrn.5239909,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s12567-026-00713-3,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.6084/m9.figshare.33141521.v1,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.6084/m9.figshare.33141521,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.5281/zenodo.19661859,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.5281/zenodo.19661858,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/buildings15122020,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/buildings14010259,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1002/adsr.202300113,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.37385/jaets.v7i2.9232,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1002/joom.1280,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.59543/comdem.v3i.18328,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1146/annurev-control-061423-101708,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1109/jsyst.2024.3387064,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.53022/oarjet.2026.10.2.0051,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s00163-023-00426-2,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,Semantic-Enhanced Automatic Refinement of Architecture Recovery Results Using LLMs,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.34140/bjbv7n1-007,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3389/fmech.2024.1178501,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/aerospace11030193,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,GENAI WORKBENCH: AI-Assisted Analysis and Synthesis of Engineering Systems from Multimodal Engineering Data,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1038/s41598-025-17689-5,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1002/joom.1352,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.55041/ijsrem33903,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/en16207070,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.jobe.2024.111413,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3991/ijim.v19i16.57605,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.rser.2026.117305,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.ijproman.2024.102634,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1017/dsj.2024.30,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.trip.2026.101880,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1177/87569728241248033,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1017/dsj.2024.5,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/systems12010018,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/aerospace11090702,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.ymssp.2024.111459,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s11740-024-01307-w,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.21203/rs.3.rs-10496293/v1,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1080/09544828.2024.2318991,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/systems14050477,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s43069-025-00453-w,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s41469-023-00161-x,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1111/risa.14253,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/pr12010022,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s00163-024-00439-5,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s00603-025-04744-w,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1002/sys.21796,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.56042/jsir.v82i12.289,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s11740-023-01248-w,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.23977/jemm.2025.100205,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1108/ecam-07-2022-0669,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1017/dsj.2024.21,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1002/sys.21772,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.5194/wes-10-695-2025,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/math12111745,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/su151914422,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.clscn.2023.100123,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/aerospace12050389,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1080/09544828.2023.2259741,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1093/jcde/qwae112,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.22581/muet1982.3202,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/app15041998,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.7717/peerj-cs.1597,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1080/09544828.2023.2273248,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1017/dsj.2024.48,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.31026/j.eng.2023.08.06,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/su16156385,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/buildings14092921,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1007/s10626-024-00403-4,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.3390/jcs8030109,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1017/dsj.2025.9,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.eswa.2025.130172,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1016/j.mechatronics.2024.103236,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.5194/wes-9-2283-2024,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.1109/tem.2024.3463179,2026-08-16
04计划,paper,"""design structure matrix"" project dependency",title_abstract_not_on_topic,10.22399/ijcesen.3818,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/buildings14040934,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.20944/preprints202402.0139.v1,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.24200/sci.2023.59493.6275,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1007/s10951-025-00857-w,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/buildings15030393,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1038/s41598-025-02837-8,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.37934/araset.34.2.3049,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/buildings13102569,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1155/adce/7915818,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.48550/arxiv.2312.12906,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.31893/multiscience.2026362,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.32497/bangunrekaprima.v11i2.7224,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.63125/qrs97v10,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.63125/t5h1bc22,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3934/jimo.2026054,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.25258/ijddt.16.55s.12,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.55324/josr.v4i9.2761,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.59141/jrssem.v5i12.1528,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.56238/isevmjv3n6-016,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1111/mice.70140,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.47772/ijriss.2026.100601251,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.2139/ssrn.7075427,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1111/itor.70064,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1016/j.cosrev.2024.100655,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1016/j.enbuild.2024.114639,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.55524/ijircst.2025.13.4.9,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1016/j.rcim.2025.103043,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/computers13120331,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.31449/inf.v49i23.7716,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.56294/sctconf2024677,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1017/pds.2024.264,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/systems11090468,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.48550/arxiv.2410.03788,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/su162310729,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1007/s11213-025-09716-3,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.20944/preprints202506.0877.v1,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/e27070686,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1145/3771727,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.1111/bcpt.14112,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.9734/ajaees/2025/v43i82804,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.62225/2583049x.2026.6.3.6220,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.55041/ijcope.v2i7.172,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.25258/ijddt.16.67s.184,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.55248/gengpi.6.0525.2024,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/computers15040227,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,AI for Business Agility: Impact on Development Teams and Projects Delivery,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.14419/ijet.v7i3.20.22962,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.31224/4770,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.56911/jik.v5i1.232,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.48550/arxiv.2408.14791,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.11591/ijeecs.v39.i3.pp1652-1660,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.21203/rs.3.rs-9467279/v1,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.47119/ijrp1001991620269500,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,pMeta-BPMN based on probability theory,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.20944/preprints202506.0877.v2,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3389/fdgth.2026.1745662,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.21608/mnj.2025.343834.1470,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.21203/rs.3.rs-6786102/v1,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.3390/admsci15110436,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,Cultural asset mapping as a foundation for developing a Grand Council Treaty #3-led Ecotourism Strategy,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.48550/arxiv.2509.14536,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.34140/bjbv7n1-007,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.48550/arxiv.2501.10543,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.70924/uv4px7jt/8tgjulob,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,“Mange bekker små”: Scaling up Norwegian SMEs’ Actions Towards Nature and Biodiversity,2026-08-16
04计划,paper,"""activity dependency"" project schedule",title_abstract_not_on_topic,10.48550/arxiv.2405.16396,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.3390/buildings15173004,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1108/sasbe-11-2024-0488,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1016/j.dibe.2023.100300,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.36676/irt.v10.i2.1481,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.3390/su16020476,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.69739/sjet.v2i1.314,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1080/13467581.2025.2486744,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1108/sasbe-10-2025-0616,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.38124/ijisrt/25dec914,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1038/s41598-026-42832-1,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1111/itor.70064,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.31449/inf.v50i8.10536,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.24014/jti.v11i1.37009,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.37745/ijpger.17v9n1127,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.9770/jesi.2023.11.1(20),2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.3390/buildings13092379,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1061/jladah.ladr-897,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.3390/buildings13112890,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1080/21693277.2024.2319574,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.54660/.ijmrge.2025.6.6.1434-1451,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.23917/jkk.v5i1.967,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.24200/sci.2023.59493.6275,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,When Parallelism Pays Off: Cohesion-Aware Task Partitioning for Multi-Agent Coding,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,Optimizing Task Completion Time Updates Using POMDPs,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.2507/ijsimm23-1-667,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.37610/dyo.v0i82.662,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.18282/hrms4399,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.36680/j.itcon.2024.011,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.21076/vizyoner.1332082,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1080/01446193.2023.2270080,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.3390/info14120632,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1016/j.heliyon.2025.e41741,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1007/s44290-024-00158-9,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.30574/gscarr.2023.17.3.0467,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.3390/su16209042,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1016/j.autcon.2025.106550,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.2139/ssrn.6588119,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1007/s10479-025-06668-8,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.1007/s44290-025-00193-0,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.31796/ogummf.1718264,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.3390/infrastructures9040075,2026-08-16
04计划,paper,"""critical path method"" project schedule baseline",title_abstract_not_on_topic,10.36680/j.itcon.2025.031,2026-08-16
04计划,paper,"""critical chain project management"" buffer",title_abstract_not_on_topic,10.1299/jamdsm.2024jamdsm0085,2026-08-16
04计划,paper,"""critical chain project management"" buffer",title_abstract_not_on_topic,10.3846/jcem.2024.20809,2026-08-16
04计划,paper,"""critical chain project management"" buffer",title_abstract_not_on_topic,10.2139/ssrn.5402481,2026-08-16
04计划,paper,"""critical chain project management"" buffer",title_abstract_not_on_topic,10.1080/09537287.2024.2349231,2026-08-16
04计划,paper,"""critical chain project management"" buffer",title_abstract_not_on_topic,10.1061/jladah.ladr-897,2026-08-16
